Refseq_ID	Mycobrowser_Version	Feature	Start	Stop	Score	Strand	Frame	Locus	Name	Function	Product	Comments	UniProt_AC	Is_Pseudogene	Functional_Category	Orthologues M. leprae	Orthologues M. marinum	Orthologues M. tuberculosis	Orthologues M. bovis	Orthologues M. lepromatosis	Orthologues M. tuberculosis	Orthologues M. abscessus	Orthologues M. haemophilum
NC_008596.1	Mycobrowser_v3	CDS	6133794	6134993	.	+	0	MSMEG_6069	MSMEG_6069		CobW/P47K C- domain protein	identified by match to protein family HMM PF07683	A0R553	No	unknown			Rv0106			Rv0106		
NC_008596.1	Mycobrowser_v3	CDS	6135261	6136205	.	+	0	MSMEG_6071	MSMEG_6071		metallo-beta-lactamase superfamily protein	identified by match to protein family HMM PF00753	A0R555	No	unknown			Rv3577			Rv3577		
NC_008596.1	Mycobrowser_v3	CDS	6136154	6137437	.	+	0	MSMEG_6072	MSMEG_6072		Citrate transporter	identified by match to protein family HMM PF02040; match to protein family HMM PF03600	A0R556	No	unknown			Rv3578			Rv3578		
NC_008596.1	Mycobrowser_v3	CDS	6133000	6133305	.	-	0	MSMEG_6066	rpsN		30S ribosomal protein S14	identified by match to protein family HMM PF00253	A0R550	No	unknown			Rv2056c			Rv2056c		
NC_008596.1	Mycobrowser_v3	CDS	6137444	6138388	.	-	0	MSMEG_6073	MSMEG_6073		RNA methyltransferase, TrmH family protein, group 3	identified by match to protein family HMM PF00588; match to protein family HMM PF08032; match to protein family HMM TIGR00186	A0R557	No	unknown			Rv3579c			Rv3579c		
NC_008596.1	Mycobrowser_v3	CDS	6138388	6139821	.	-	0	MSMEG_6074	cysS		cysteinyl-tRNA synthetase	identified by match to protein family HMM PF01406; match to protein family HMM TIGR00435	A0R558	No	unknown			Rv3580c			Rv3580c		
NC_008596.1	Mycobrowser_v3	CDS	6543238	6543909	.	+	0	MSMEG_6482	MSMEG_6482		secreted protein		A0R6A6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6139851	6140342	.	-	0	MSMEG_6075	ispF		2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	identified by match to protein family HMM PF02542; match to protein family HMM TIGR00151	A0R559	No	unknown			Rv3581c			Rv3581c		
NC_008596.1	Mycobrowser_v3	CDS	6140339	6141007	.	-	0	MSMEG_6076	ispD		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	identified by match to protein family HMM PF01128; match to protein family HMM TIGR00453	A0R560	No	unknown			Rv3582c			Rv3582c		
NC_008596.1	Mycobrowser_v3	CDS	6141027	6141515	.	-	0	MSMEG_6077	MSMEG_6077		transcriptional regulator, CarD family protein	identified by match to protein family HMM PF02559	A0R561	No	unknown			Rv3583c			Rv3583c		
NC_008596.1	Mycobrowser_v3	CDS	6142417	6143817	.	+	0	MSMEG_6079	radA		DNA repair protein RadA	identified by match to protein family HMM TIGR00416	A0R563	No	unknown			Rv3585			Rv3585		
NC_008596.1	Mycobrowser_v3	CDS	6143853	6144971	.	+	0	MSMEG_6080	MSMEG_6080		conserved hypothetical protein	identified by match to protein family HMM PF02457	A0R564	No	unknown			Rv3586			Rv3586		
NC_008596.1	Mycobrowser_v3	CDS	6144973	6145758	.	-	0	MSMEG_6081	MSMEG_6081		conserved hypothetical protein		A0R565	No	unknown			Rv3587c			Rv3587c		
NC_008596.1	Mycobrowser_v3	CDS	6145828	6146448	.	-	0	MSMEG_6082	MSMEG_6082		carbonic anhydrase	identified by match to protein family HMM PF00484	A0R566	No	unknown			Rv3588c			Rv3588c		
NC_008596.1	Mycobrowser_v3	CDS	6146474	6147355	.	+	0	MSMEG_6083	MSMEG_6083		base excision DNA repair protein, HhH-GPD family protein	identified by match to protein family HMM PF00633; match to protein family HMM PF00730	A0R567	No	unknown			Rv3589			Rv3589		
NC_008596.1	Mycobrowser_v3	CDS	6396103	6396618	.	-	0	MSMEG_6329	MSMEG_6329		conserved hypothetical protein	identified by match to protein family HMM PF06475	A0R5V9	No	unknown			Rv3755c			Rv3755c		
NC_008596.1	Mycobrowser_v3	CDS	6148672	6149445	.	-	0	MSMEG_6085	MSMEG_6085		hydrolase, alpha/beta hydrolase fold family protein	identified by match to protein family HMM PF00561	A0R568	No	unknown			Rv3591c			Rv3591c		
NC_008596.1	Mycobrowser_v3	CDS	6149485	6149802	.	+	0	MSMEG_6086	MSMEG_6086		antibiotic biosynthesis monooxygenase domain protein	identified by match to protein family HMM PF03992	A0R569	No	unknown			Rv3592			Rv3592		
NC_008596.1	Mycobrowser_v3	CDS	6149846	6151165	.	+	0	MSMEG_6087	MSMEG_6087		beta-lactamase	identified by match to protein family HMM PF00144	A0R570	No	unknown			Rv3593			Rv3593		
NC_008596.1	Mycobrowser_v3	CDS	6151170	6151718	.	-	0	MSMEG_6088	MSMEG_6088		phosphoglycerate mutase	identified by match to protein family HMM PF00300	A0R571	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6151715	6152521	.	-	0	MSMEG_6089	MSMEG_6089		conserved hypothetical protein		A0R572	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6152546	6152758	.	-	0	MSMEG_6090	MSMEG_6090		conserved hypothetical protein		A0R573	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6165816	6166427	.	-	0	MSMEG_6104	folE		GTP cyclohydrolase I	identified by match to protein family HMM PF01227; match to protein family HMM TIGR00063	A0R587	No	unknown			Rv3609c			Rv3609c		
NC_008596.1	Mycobrowser_v3	CDS	6152971	6155517	.	-	0	MSMEG_6091	MSMEG_6091		negative regulator of genetic competence ClpC/mecB	identified by match to protein family HMM PF00004; match to protein family HMM PF02151; match to protein family HMM PF02861; match to protein family HMM PF07724; match to protein family HMM PF07728	A0R574	No	unknown			Rv3596c			Rv3596c		
NC_008596.1	Mycobrowser_v3	CDS	6155687	6156166	.	+	0	MSMEG_6093	MSMEG_6093		hypothetical protein	identified by Glimmer2; putative	A0R575	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6155786	6156130	.	-	0	MSMEG_6092	MSMEG_6092		Lsr2 protein		A0R576	No	unknown			Rv3597c			Rv3597c		
NC_008596.1	Mycobrowser_v3	CDS	6156246	6157769	.	-	0	MSMEG_6094	lysS		lysyl-tRNA synthetase	identified by match to protein family HMM PF00152; match to protein family HMM PF01336; match to protein family HMM TIGR00499	A0R577	No	unknown			Rv3598c			Rv3598c		
NC_008596.1	Mycobrowser_v3	CDS	6157793	6159031	.	+	0	MSMEG_6095	MSMEG_6095		D-amino acid deaminase		A0R578	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6159032	6159847	.	-	0	MSMEG_6096	MSMEG_6096		Bvg accessory factor family protein	identified by match to protein family HMM PF03309; match to protein family HMM TIGR00671	A0R579	No	unknown			Rv3600c			Rv3600c		
NC_008596.1	Mycobrowser_v3	CDS	6159923	6160867	.	-	0	MSMEG_6097	panC		pantoate--beta-alanine ligase	identified by match to protein family HMM PF02569; match to protein family HMM TIGR00018	A0R580	No	unknown			Rv3602c			Rv3602c		
NC_008596.1	Mycobrowser_v3	CDS	6219676	6220032	.	+	0	MSMEG_6150	MSMEG_6150		4-carboxymuconolactone decarboxylase	identified by match to protein family HMM PF02627	A0R5D3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6160864	6161811	.	-	0	MSMEG_6098	MSMEG_6098		chalcone/stilbene synthase family protein		A0R581	No	unknown			Rv3603c			Rv3603c		
NC_008596.1	Mycobrowser_v3	CDS	6161892	6163442	.	-	0	MSMEG_6099	MSMEG_6099		probable conserved transmembrane protein rich in alanine		A0R582	No	unknown			Rv3604c			Rv3604c		
NC_008596.1	Mycobrowser_v3	CDS	6163589	6164065	.	-	0	MSMEG_6100	MSMEG_6100		conserved hypothetical protein		A0R583	No	unknown			Rv3605c			Rv3605c		
NC_008596.1	Mycobrowser_v3	CDS	6164065	6164601	.	-	0	MSMEG_6101	folK		2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase	identified by match to protein family HMM PF01288; match to protein family HMM TIGR01498	A0R584	No	unknown			Rv3606c			Rv3606c		
NC_008596.1	Mycobrowser_v3	CDS	6164598	6164969	.	-	0	MSMEG_6102	folB		dihydroneopterin aldolase	identified by match to protein family HMM PF02152; match to protein family HMM TIGR00525; match to protein family HMM TIGR00526	A0R585	No	unknown			Rv3607c			Rv3607c		
NC_008596.1	Mycobrowser_v3	CDS	6164962	6165819	.	-	0	MSMEG_6103	folP		dihydropteroate synthase	identified by match to protein family HMM PF00809; match to protein family HMM TIGR01496	A0R586	No	unknown			Rv3608c			Rv3608c		
NC_008596.1	Mycobrowser_v3	CDS	6166447	6168759	.	-	0	MSMEG_6105	MSMEG_6105		cell division protein	identified by match to protein family HMM PF00004; match to protein family HMM PF01434; match to protein family HMM PF06480; match to protein family HMM PF07728; match to protein family HMM TIGR01241	A0R588	No	unknown			Rv3610c			Rv3610c		
NC_008596.1	Mycobrowser_v3	CDS	6168956	6169927	.	+	0	MSMEG_6106	MSMEG_6106		epoxide hydrolase	identified by match to protein family HMM PF00561	A0R589	No	unknown			Rv3617			Rv3617		
NC_008596.1	Mycobrowser_v3	CDS	6169927	6171114	.	+	0	MSMEG_6107	MSMEG_6107		limonene 1,2-monooxygenase	identified by match to protein family HMM PF00296	A0R590	No	unknown			Rv3618			Rv3618		
NC_008596.1	Mycobrowser_v3	CDS	6171114	6172130	.	+	0	MSMEG_6108	MSMEG_6108		zinc-binding dehydrogenase	identified by match to protein family HMM PF00107	A0R591	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6172152	6172883	.	+	0	MSMEG_6109	MSMEG_6109		LpqG protein	identified by match to protein family HMM PF04402	A0R592	No	unknown			Rv3623			Rv3623		
NC_008596.1	Mycobrowser_v3	CDS	6172888	6173469	.	-	0	MSMEG_6110	hpt		hypoxanthine phosphoribosyltransferase	identified by match to protein family HMM PF00156; match to protein family HMM TIGR01203	A0R593	No	unknown			Rv3624c			Rv3624c		
NC_008596.1	Mycobrowser_v3	CDS	6173520	6174488	.	-	0	MSMEG_6111	tilS		tRNA(Ile)-lysidine synthetase	identified by match to protein family HMM PF01171; match to protein family HMM TIGR02432	A0R594	No	unknown			Rv3625c			Rv3625c		
NC_008596.1	Mycobrowser_v3	CDS	1303496	1304382	.	+	0	MSMEG_1233	MSMEG_1233			ABC transporter permease; this gene contains a frame shift which is not the result of sequencing error		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6174467	6175540	.	-	0	MSMEG_6112	MSMEG_6112		conserved hypothetical protein		A0R595	No	unknown			Rv3626c			Rv3626c		
NC_008596.1	Mycobrowser_v3	CDS	6175537	6176979	.	-	0	MSMEG_6113	dacB		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	identified by match to protein family HMM PF02113; match to protein family HMM TIGR00666	A0R596	No	unknown			Rv3627c			Rv3627c		
NC_008596.1	Mycobrowser_v3	CDS	6177063	6177551	.	+	0	MSMEG_6114	ppa		inorganic pyrophosphatase	identified by match to protein family HMM PF00719	A0R597	No	unknown			Rv3628			Rv3628		
NC_008596.1	Mycobrowser_v3	CDS	6177612	6178142	.	+	0	MSMEG_6116	MSMEG_6116		conserved hypothetical protein		A0R598	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6178118	6179122	.	-	0	MSMEG_6115	MSMEG_6115		phosphoglycerate dehydrogenase	identified by match to protein family HMM PF02826	A0R599	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6179128	6180477	.	-	0	MSMEG_6117	MSMEG_6117		glucarate dehydratase	identified by match to protein family HMM PF01188	A0R5A0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6180503	6181303	.	-	0	MSMEG_6118	MSMEG_6118		IclR-family protein transcriptional regulator	identified by match to protein family HMM PF01614	A0R5A1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6181305	6182027	.	-	0	MSMEG_6119	MSMEG_6119		conserved hypothetical protein	identified by match to protein family HMM PF01925	A0R5A2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6182024	6183022	.	-	0	MSMEG_6120	MSMEG_6120		peptide transport system ATP-binding protein	identified by match to protein family HMM PF00005; match to protein family HMM TIGR01727	A0R5A3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6274084	6274581	.	+	0	MSMEG_6207	MSMEG_6207		conserved hypothetical protein		A0R5I8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6183015	6184046	.	-	0	MSMEG_6121	MSMEG_6121		dipeptide transport ATP-binding protein DppD	identified by match to protein family HMM PF00005; match to protein family HMM TIGR01727	A0R5A4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6184043	6185029	.	-	0	MSMEG_6122	MSMEG_6122		ABC transporter, membrane spanning protein	identified by match to protein family HMM PF00528	A0R5A5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6185038	6185967	.	-	0	MSMEG_6123	MSMEG_6123		ABC transporter, membrane spanning protein	identified by match to protein family HMM PF00528	A0R5A6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6185995	6187557	.	-	0	MSMEG_6124	MSMEG_6124		putative ABC transporter periplasmic oligopeptide-binding protein	identified by match to protein family HMM PF00496	A0R5A7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6220029	6220904	.	+	0	MSMEG_6151	MSMEG_6151		alpha/beta hydrolase fold-1	identified by match to protein family HMM PF00561	A0R5D4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6187851	6188864	.	+	0	MSMEG_6126	MSMEG_6126		D-isomer specific 2-hydroxyacid dehydrogenase	identified by match to protein family HMM PF00389; match to protein family HMM PF02826	A0R5A8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6188858	6189787	.	-	0	MSMEG_6125	MSMEG_6125		transcriptional regulatory protein	identified by match to protein family HMM PF00126; match to protein family HMM PF03466	A0R5A9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6190044	6190403	.	+	0	MSMEG_6127	MSMEG_6127		anti-anti-sigma factor	identified by match to protein family HMM PF01740; match to protein family HMM TIGR00377	A0R5B0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6190437	6190883	.	+	0	MSMEG_6129	MSMEG_6129		conserved hypothetical protein		A0R5B1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6190869	6191315	.	-	0	MSMEG_6128	MSMEG_6128		two-component system response regulator	identified by match to protein family HMM PF00072	A0R5B2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6237917	6238549	.	-	0	MSMEG_6168	MSMEG_6168		bacterial type II secretion system protein F domain	identified by match to protein family HMM PF00482	A0R5F0	No	unknown			Rv3658c			Rv3658c		
NC_008596.1	Mycobrowser_v3	CDS	6191312	6192889	.	-	0	MSMEG_6130	MSMEG_6130		two-component sensor protein	identified by match to protein family HMM PF00512; match to protein family HMM PF00672; match to protein family HMM PF02518; match to protein family HMM PF05227	A0R5B3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6192886	6194094	.	-	0	MSMEG_6131	MSMEG_6131		magnesium or manganese-dependent protein phosphatase	identified by match to protein family HMM PF00072; match to protein family HMM PF07228	A0R5B4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6194325	6195596	.	-	0	MSMEG_6132	MSMEG_6132		glucarate dehydratase	identified by match to protein family HMM PF01188	A0R5B5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6229274	6229867	.	-	0	MSMEG_6158	MSMEG_6158		conserved hypothetical protein		A0R5E0	No	unknown			Rv3647c			Rv3647c		
NC_008596.1	Mycobrowser_v3	CDS	6195607	6196530	.	-	0	MSMEG_6133	MSMEG_6133		5-dehydro-4-deoxyglucarate dehydratase	identified by match to protein family HMM PF00701	A0R5B6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6196561	6198159	.	-	0	MSMEG_6134	MSMEG_6134		NADP-dependent fatty aldehyde dehydrogenase	identified by match to protein family HMM PF00171	A0R5B7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6198302	6198706	.	-	0	MSMEG_6135	MSMEG_6135		hypothetical protein	identified by Glimmer2; putative	A0R5B8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6198808	6199776	.	-	0	MSMEG_6136	MSMEG_6136		membrane protein, TerC family protein	identified by match to protein family HMM PF03741	A0R5B9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6217061	6218383	.	+	0	MSMEG_6148	MSMEG_6148		IS1096, tnpA protein	identified by similarity to GP:150005; match to protein family HMM PF01610	A0QNX9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6218391	6219092	.	-	0	MSMEG_6149	MSMEG_6149		IS1096, tnpR protein	identified by similarity to GP:150004; match to protein family HMM PF07929	A0QNY0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6221127	6222335	.	-	0	MSMEG_6153	MSMEG_6153		DNA polymerase III subunit delta	identified by match to protein family HMM TIGR00678	A0R5D5	No	unknown			Rv3644c			Rv3644c		
NC_008596.1	Mycobrowser_v3	CDS	6214302	6215708	.	+	0	MSMEG_6146	MSMEG_6146		ISMsm3, transposase	identified by similarity to GP:4838457; match to protein family HMM PF01609	A0QP14	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6215883	6216974	.	+	0	MSMEG_6147	MSMEG_6147		conserved hypothetical protein		A0R5D0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6200005	6203940	.	+	0	MSMEG_6137	MSMEG_6137		non-ribosomal peptide synthetase	identified by match to protein family HMM PF00132; match to protein family HMM PF00501; match to protein family HMM PF00550; match to protein family HMM TIGR01733; match to protein family HMM TIGR02353	A0R5C0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6203937	6205274	.	+	0	MSMEG_6138	MSMEG_6138		metallopeptidase	identified by match to protein family HMM PF01433	A0R5C1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6205271	6206551	.	+	0	MSMEG_6140	MSMEG_6140		membrane protein		A0R5C2	No	unknown			Rv1510,Rv3630			Rv1510,Rv3630		
NC_008596.1	Mycobrowser_v3	CDS	6206541	6207134	.	-	0	MSMEG_6139	MSMEG_6139		putative HTH-type transcriptional regulator	identified by match to protein family HMM PF00440	A0R5C3	No	unknown			Rv2912c			Rv2912c		
NC_008596.1	Mycobrowser_v3	CDS	6229963	6230166	.	-	0	MSMEG_6159	MSMEG_6159		conserved domain protein	identified by match to protein family HMM PF00313	A0R5E1	No	unknown			Rv3648c			Rv3648c		
NC_008596.1	Mycobrowser_v3	CDS	6258374	6258850	.	-	0	MSMEG_6191	MSMEG_6191		translation initiation inhibitor	identified by match to protein family HMM PF01042	A0R5H3	No	unknown			Rv3678c			Rv3678c		
NC_008596.1	Mycobrowser_v3	CDS	6207136	6208917	.	-	0	MSMEG_6141	MSMEG_6141		N-acyl-D-glutamate amidohydrolase		A0R5C4	No	unknown			Rv2913c			Rv2913c		
NC_008596.1	Mycobrowser_v3	CDS	6208979	6209926	.	-	0	MSMEG_6142	MSMEG_6142		nucleoside-diphosphate-sugar epimerase	identified by match to protein family HMM PF01073; match to protein family HMM PF01370; match to protein family HMM PF02719; match to protein family HMM PF04321; match to protein family HMM PF07993	A0R5C5	No	unknown			Rv3634c			Rv3634c		
NC_008596.1	Mycobrowser_v3	CDS	6209977	6211740	.	+	0	MSMEG_6143	MSMEG_6143		conserved hypothetical protein		A0R5C6	No	unknown			Rv3635			Rv3635		
NC_008596.1	Mycobrowser_v3	CDS	6211742	6213193	.	-	0	MSMEG_6144	MSMEG_6144		pe family protein		A0R5C7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6213505	6214221	.	+	0	MSMEG_6145	MSMEG_6145		hypothetical protein	identified by Glimmer2; putative	A0R5C8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6237351	6237920	.	-	0	MSMEG_6167	MSMEG_6167		bacterial type II secretion system protein F domain	identified by match to protein family HMM PF00482	A0R5E9	No	unknown			Rv3657c			Rv3657c		
NC_008596.1	Mycobrowser_v3	CDS	6222417	6224108	.	+	0	MSMEG_6154	MSMEG_6154		adenylate cyclase, family protein 3	identified by match to protein family HMM PF00211; match to protein family HMM PF00672	A0R5D6	No	unknown			Rv3645			Rv3645		
NC_008596.1	Mycobrowser_v3	tRNA	6220991	6221063	.	-	0	MSMEG_6152	MSMEG_6152		tRNA-Thr			No	stable RNAs								
NC_008596.1	Mycobrowser_v3	CDS	6224166	6225488	.	+	0	MSMEG_6155	MSMEG_6155		IS1096, tnpA protein	identified by similarity to GP:150005; match to protein family HMM PF01610	A0QNX9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6225496	6226197	.	-	0	MSMEG_6156	MSMEG_6156		IS1096, tnpR protein	identified by similarity to GP:150004; match to protein family HMM PF07929	A0QNY0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6226360	6229170	.	-	0	MSMEG_6157	topA		DNA topoisomerase I	identified by match to protein family HMM PF01131; match to protein family HMM PF01751; match to protein family HMM TIGR01051	A0R5D9	No	unknown			Rv3646c			Rv3646c		
NC_008596.1	Mycobrowser_v3	CDS	6258847	6259008	.	-	0	MSMEG_6192	MSMEG_6192		conserved hypothetical protein		A0R5H4	No	unknown			Rv3678A			Rv3678A		
NC_008596.1	Mycobrowser_v3	CDS	6230468	6232798	.	+	0	MSMEG_6160	MSMEG_6160		ATP-dependent rna helicase, dead/deah box family protein	identified by match to protein family HMM PF00270; match to protein family HMM PF00271	A0R5E2	No	unknown			Rv3649			Rv3649		
NC_008596.1	Mycobrowser_v3	CDS	6233070	6234392	.	+	0	MSMEG_6161	MSMEG_6161		IS1096, tnpA protein	identified by similarity to GP:150005; match to protein family HMM PF01610	A0QNX9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6234400	6235101	.	-	0	MSMEG_6162	MSMEG_6162		IS1096, tnpR protein	identified by similarity to GP:150004; match to protein family HMM PF07929	A0QNY0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6235347	6236363	.	+	0	MSMEG_6163	MSMEG_6163		conserved hypothetical protein		A0R5E5	No	unknown			Rv3651			Rv3651		
NC_008596.1	Mycobrowser_v3	CDS	6236388	6236831	.	+	0	MSMEG_6166	MSMEG_6166		hypothetical protein	identified by Glimmer2; putative	A0R5E6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6236448	6236774	.	-	0	MSMEG_6164	MSMEG_6164		conserved hypothetical protein		A0R5E7	No	unknown			Rv3654c			Rv3654c		
NC_008596.1	Mycobrowser_v3	CDS	6236785	6237345	.	-	0	MSMEG_6165	MSMEG_6165		conserved hypothetical protein		A0R5E8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6251348	6251857	.	-	0	MSMEG_6181	MSMEG_6181		conserved hypothetical protein		A0R5G3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6238524	6238718	.	+	0	MSMEG_6170	MSMEG_6170		hypothetical protein	identified by Glimmer2; putative	A0R5F1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6238696	6239853	.	-	0	MSMEG_6169	MSMEG_6169		type II/IV secretion system protein	identified by match to protein family HMM PF00437	A0R5F2	No	unknown			Rv3659c			Rv3659c		
NC_008596.1	Mycobrowser_v3	CDS	6239850	6240800	.	-	0	MSMEG_6171	MSMEG_6171		conserved hypothetical protein		A0R5F3	No	unknown			Rv3660c			Rv3660c		
NC_008596.1	Mycobrowser_v3	CDS	6240784	6241332	.	-	0	MSMEG_6172	MSMEG_6172		hypothetical protein	identified by Glimmer2; putative	A0R5F4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6241372	6242253	.	+	0	MSMEG_6173	MSMEG_6173		morphological differentiation-associated protein	identified by match to protein family HMM PF00702; match to protein family HMM TIGR01488; match to protein family HMM TIGR01490	A0R5F5	No	unknown			Rv3661			Rv3661		
NC_008596.1	Mycobrowser_v3	CDS	6242692	6243474	.	-	0	MSMEG_6174	MSMEG_6174		transcriptional regulator, IclR family protein	identified by match to protein family HMM PF01614	A0R5F6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6243569	6244549	.	+	0	MSMEG_6175	MSMEG_6175		2-keto-3-deoxy-galactonokinase	identified by match to protein family HMM PF05035	A0R5F7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6244546	6245172	.	+	0	MSMEG_6176	MSMEG_6176		2-dehydro-3-deoxy-6-phosphogalactonate aldolase	identified by match to protein family HMM PF01081	A0R5F8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6245169	6246317	.	+	0	MSMEG_6177	MSMEG_6177		galactonate dehydratase	identified by match to protein family HMM PF01188; match to protein family HMM PF02746	A0R5F9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6246323	6247654	.	+	0	MSMEG_6178	MSMEG_6178		D-galactonate transporter	identified by match to protein family HMM PF07690	A0R5G0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6247672	6250494	.	+	0	MSMEG_6179	MSMEG_6179		acetyl-coenzyme A synthetase	identified by match to protein family HMM PF00501; match to protein family HMM TIGR02188	A0R5G1	No	unknown			Rv3667			Rv3667		
NC_008596.1	Mycobrowser_v3	CDS	1356367	1357844	.	-	0	MSMEG_1267	MSMEG_1267			ribosylglycohydrolase; this gene contains a frame shift which is not the result of sequencing error; identified by match to protein family HMM PF00782		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6250558	6251238	.	-	0	MSMEG_6180	MSMEG_6180		secreted protein		A0R5G2	No	unknown			Rv3668c			Rv3668c		
NC_008596.1	Mycobrowser_v3	CDS	6251920	6252870	.	+	0	MSMEG_6184	MSMEG_6184		hydrolase, alpha/beta fold family protein	identified by match to protein family HMM PF00561	A0R5G5	No	unknown			Rv3670			Rv3670		
NC_008596.1	Mycobrowser_v3	CDS	6266743	6267099	.	-	0	MSMEG_6199	MSMEG_6199		Transcription factor WhiB	identified by match to protein family HMM PF02467	A0R5I1	No	unknown			Rv3681c			Rv3681c		
NC_008596.1	Mycobrowser_v3	CDS	6252860	6254050	.	-	0	MSMEG_6183	MSMEG_6183		serine protease	identified by match to protein family HMM PF00089; match to protein family HMM PF02674	A0R5G6	No	unknown			Rv3671c			Rv3671c		
NC_008596.1	Mycobrowser_v3	CDS	6254050	6254838	.	-	0	MSMEG_6185	MSMEG_6185		NTP pyrophosphohydrolase	identified by match to protein family HMM PF00293	A0R5G7	No	unknown			Rv3672c			Rv3672c		
NC_008596.1	Mycobrowser_v3	CDS	6254850	6255497	.	-	0	MSMEG_6186	MSMEG_6186		conserved hypothetical protein		A0R5G8	No	unknown			Rv3673c			Rv3673c		
NC_008596.1	Mycobrowser_v3	CDS	6255512	6256291	.	-	0	MSMEG_6187	nth		endonuclease III	identified by match to protein family HMM PF00633; match to protein family HMM PF00730; match to protein family HMM TIGR01083	A0R5G9	No	unknown			Rv3674c			Rv3674c		
NC_008596.1	Mycobrowser_v3	CDS	6256441	6256734	.	+	0	MSMEG_6188	MSMEG_6188		conserved hypothetical protein		A0R5H0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6256824	6257498	.	+	0	MSMEG_6189	MSMEG_6189		transcriptional regulator, Crp/Fnr family protein	identified by match to protein family HMM PF00027; match to protein family HMM PF00325	A0R5H1	No	unknown			Rv3676			Rv3676		
NC_008596.1	Mycobrowser_v3	CDS	6257583	6258377	.	-	0	MSMEG_6190	MSMEG_6190		metallo-beta-lactamase family protein	identified by match to protein family HMM PF00753	A0R5H2	No	unknown			Rv3677c			Rv3677c		
NC_008596.1	Mycobrowser_v3	CDS	6259056	6260090	.	+	0	MSMEG_6193	MSMEG_6193		anion-transporting ATPase	identified by match to protein family HMM PF02374	A0R5H5	No	unknown			Rv3679			Rv3679		
